,msd_id,echo_nest_id,artist,title,peak,weeks
5494,TRFBZPS128F93599D6,SOGCTTV12A58A7ACC4,Ronnie Dove,Mountain Of Love,6,67
5495,TRFBZPX128F42BA1BD,SOTRJPW12A8C142D96,Metallica,Nothing Else Matters,15,34
5496,TRFBIFR128F92D3822,SOFLZFF12A8C14203E,Brian Hyland,3000 Miles,99,99
5497,TRFBNLV128F425EA77,SOFWYBG12A8AE4784A,Sean Kingston,Me Love,18,14
5498,TRPOQUJ128F425EE4B,SOALEZH12A8AE46AE1,Sean Kingston,Me Love,18,14
5499,TRDCLHB128F425EE4A,SOGDETL12A8AE46ADE,Sean Kingston,Me Love,18,14
5500,TRFBPXX128F14744D8,SOGHQLH12A6D4F7D5C,Das EFX,They Want EFX,20,25
5501,TRFBLNE128E0793397,SOVIJDQ12A6701E79C,Samantha Mumba,Gotta Tell You,22,4
5502,TRVBNHI128F14622A1,SOMSKTB12A6D4F64F5,Samantha Mumba,Gotta Tell You,22,4
5503,TRODWMM128E079338A,SOAJVCA12A6701E78F,Samantha Mumba,Gotta Tell You,22,4
5504,TRFBEZY128F92EA532,SOGOZYJ12AB017ED7C,Billy Joel,Keeping The Faith,16,18
5505,TRFBJWP128F42503E0,SOQACBU12D02193786,Keyshia Cole,I Remember,20,24
5506,TRIRRWK128F429DAD6,SOBMQMB12D021B2BDF,Keyshia Cole,I Remember,20,24
5507,TRFBSFJ128F92DE665,SOEFGBT12AAF3B499E,Jack Jones,Lady,11,39
5508,TRFBVZO128F93081FA,SOGAVKC12AB0183E88,Loverboy,Working For The Weekend,20,29
5509,TRUHRDW128F426935F,SOYTJPQ12A8C1356E3,Loverboy,Working For The Weekend,20,29
5510,TRFBVRJ128F92FAADA,SOLIIZW12A6D4F7013,Sergio Mendes & Brasil '66,Pretty World,6,62
5511,TRFBXPP128F4269EFF,SOXEVPU12A8C1358FC,Heatwave,The Groove Line,17,7
5512,TRLPUOB128F4270A35,SOMEVFF12A8C135B65,Heatwave,The Groove Line,17,7
5513,TRVBHEI128F425BEA5,SOJTWWQ12A8AE4662D,Heatwave,The Groove Line,17,7
5514,TRFBYKN128F427F240,SOGZMFL12A58A79F64,Bobby Vinton,My Heart Belongs To Only You,9,9
5515,TROUILH128F42652FF,SOIMGYU12A8C132B7E,Bobby Vinton,My Heart Belongs To Only You,9,9
5516,TRFFMPH128F4253081,SOVSSQW12A8C136F0F,The Turtles,You Showed Me,12,6
5517,TRFFMPX128F92EC20E,SOIHHFD12AB01812FA,The Police,Roxanne,13,32
5518,TREJOQV128F14920C0,SOGAJDK12A6D4FB92C,The Police,Roxanne,13,32
5519,TRFFMLD128F145FDAB,SOJNDOD12AF72A66AE,The Moody Blues,Your Wildest Dreams,21,9
5520,TRFFWDY128F4270668,SOAYHIN12A8C13314F,The Manhattans,You Send Me,5,81
5521,TRFFRNS128F92D0D9F,SOTDRVI12A8AE474C4,Don McLean,Since I Don't Have You,14,23
5522,TROAFBM128F145BB67,SOXKEQZ12A58A77E54,Don McLean,Since I Don't Have You,14,23
5523,TRFFFQQ128F4284E64,SOWRAHV12A8C13E642,Minnie Riperton,Inside My Love,4,76
5524,TRSJDMR128E0788A70,SOEURUU12A6701CD6F,Minnie Riperton,Inside My Love,4,76
5525,TRFFQFB128F9329F6D,SOKZEWW12AB01894E0,Steely Dan,Kid Charlemagne,3,82
5526,TRPHUBJ128F42B9959,SOGHGEO12A58A7C6F1,Steely Dan,Kid Charlemagne,3,82
5527,TRFFIIC128F428ADB2,SODYWBD12A8C139845,Lit,My Own Worst Enemy,20,51
5528,TRFFNRP128F149644E,SOKDULA12A6D4FA2C1,Stevie Wonder,I'm Wondering,8,12
5529,TRFFTKR12903CE3144,SOKOMKY12A8C142B41,Jason Aldean,Hicktown,13,68
5530,TRFFEHQ128F145B45B,SOGZKUQ12A6D4F686C,Corey Hart,I Am By Your Side,13,18
5531,TRFFVPJ12903CCE363,SOGKWPQ12AB0187DF0,Jerry Reed,Alabama Wild Man,8,62
5532,TRLTRMY12903CCA1A0,SOKGWEP12AB018B470,Jerry Reed,Alabama Wild Man,8,62
5533,TRFFYHH128F4264F89,SOUOEDY12A58A7C3B5,The Brothers Johnson,Get The Funk Out Ma Face,15,30
5534,TRYGZXT128F148B26E,SOBRYBQ12A58A7B9FE,The Brothers Johnson,Get The Funk Out Ma Face,15,30
5535,TRFQMDN128F4269C1C,SOOGBVE12A8C133A0B,Eddie Money,Get A Move On,8,46
5536,TRFQHKP128F934B737,SOJQOWD12AB0186C77,David Soul,Silver Lady,12,52
5537,TRFQRYC12903CD0BB9,SOXUYOT12AB0183440,Mr. Mister,Kyrie,20,1
5538,TRFQBHD128F42BC707,SOUYGTO12D021B1CA3,Survivor,The One That Really Matters,6,74
5539,TRFQZTZ128F145AC91,SOWMGEC12B0B80B77F,Beastie Boys,Hey Ladies,10,36
5540,TRFQPMZ128E07948DF,SOAARLL12A67AD72DE,Lindisfarne,Run For Home,14,33
5541,TRFQTHD12903CBA335,SOODQVA12A8C139046,Neil Sedaka,King Of Clowns,9,45
5542,TRFQLQP128F426EAD4,SOOASRV12A58A800EA,Kansas,People Of The South Wind,12,23
5543,TRFQSJS128F4274940,SOGRIPJ12A8C137490,The Byrds,My Back Pages,7,30
5544,TRFQSDW12903CE2A02,SOWKKXI12AC468A91E,Ike & Tina Turner,A Fool In Love,13,27
5545,TRFQDLN128F9311CCC,SOXHOYB12A8C139B8C,George Jones,Tender Years,4,76
5546,TRPVZDS128F4234DBB,SOEBISL12A8AE459CA,George Jones,Tender Years,4,76
5547,TRUUEUP12903CB12E9,SORABTZ12AB018CB13,George Jones,Tender Years,4,76
5548,TRFQKGC128F4269FED,SOWIFQN12D021940D1,REO Speedwagon,Roll With The Changes,11,58
5549,TROXQGG128F932D246,SOEZUDI12AB0183364,REO Speedwagon,Roll With The Changes,11,58
5550,TRFQKFW128E078FC71,SOZELWD12D0219A0FB,Nelly,E.I.,20,15
5551,TRTAIMM128E078DCAC,SOLDAVD12A5891F7FA,Nelly,E.I.,20,15
5552,TRFZGDD128F42854CD,SOEXJEI12A8C138395,Brad Paisley,Wrapped Around,20,35
5553,TRFZHJF12903CA52A6,SOXLRKG12AB0185B15,Switchfoot,Meant To Live,28,18
5554,TRJAIXW128F4283C4C,SOWZXMD12A8C1358B0,Switchfoot,Meant To Live,28,18
5555,TRFZBDM128F92ECD21,SOFIDXU12AB017F058,Bruce Channel,Hey! Baby,15,1
5556,TRZVGBD12903CD74A8,SOWDUOC12A8C133CCF,Bruce Channel,Hey! Baby,15,1
5557,TROIAPH12903CA367A,SODYNLG12AB0182969,Bruce Channel,Hey! Baby,15,1
5558,TRFZBJN128F9343226,SOPUNZP12AB018B3FC,Brenda Lee,Nobody Wins,5,70
5559,TRFZFUH128F4270003,SOCNXMW12A8C1369C2,Da Brat,Give It 2 You,18,26
5560,TRUFBKC128F426E0A8,SOGUQCQ12A58A78C1E,Da Brat,Give It 2 You,18,26
5561,TRFZQIW128F93363FC,SORHRZK12AB018187A,Kaoma,Lambada,12,46
5562,TRFTSCN128F9336407,SOPVCMG12AB0182D4A,Kaoma,Lambada,12,46
5563,TRFZQYY128F9333424,SORGZTZ12AB018A564,Frankie Avalon,Ginger Bread,11,9
5564,TRUVJON128F92FA1AE,SOFUKGR12AB017F62D,Frankie Avalon,Ginger Bread,11,9
5565,TRFZIUH128F9336AAE,SODFQDN12AB01805F3,Shakira,She Wolf,20,11
5566,TRFIMTW12903D00EEE,SOJALAT12AC3DF98C9,Shakira,She Wolf,20,11
5567,TRLWLIC12903CCD81C,SOJQGFF12AB0187F79,Shakira,She Wolf,20,11
5568,TRLTHPZ128F9314D71,SOBTBUF12AB01861FC,Shakira,She Wolf,20,11
5569,TRJWCCL12903CC06ED,SOLNWRB12AB018E46F,Shakira,She Wolf,20,11
5570,TRXLMFJ12903CC06F7,SOSNTMX12AB018E488,Shakira,She Wolf,20,11
5571,TRFZIHS128F425A019,SOFQUCO12AF72AB128,Warrant,Cherry Pie,19,10
5572,TRAEGGV128F92F29B2,SOTHGTJ12A8C13399D,Warrant,Cherry Pie,19,10
5573,TRXZYUB128EF34A1B5,SOCFECT12AF72A4B38,Warrant,Cherry Pie,19,10
5574,TRFZPCR128F932C06B,SOMFBKD12AB0183015,Lloyd,Get It Shawty,22,16
5575,TRNVLUY128F429F403,SOEHNVF12A8C13C867,Lloyd,Get It Shawty,22,16
5576,TRDUONO128F14B0251,SOETOBX12AF729ADD9,Lloyd,Get It Shawty,22,16
5577,TRFZLJP12903CC1CC1,SODOMOT12AB018BBF8,Don & Juan,What's Your Name,13,7
5578,TRSPIWO12903CBB6A2,SOPGWMF12AB018CA71,Don & Juan,What's Your Name,13,7
5579,TRXNQHL128F933D833,SOGTEVI12AB0182C33,Don & Juan,What's Your Name,13,7
5580,TRFZEGF128F1488EDE,SOZMAGN12A6D4F708E,Tina Turner,What You Get Is What You See,14,13
5581,TRFZSTI128F425978E,SOZKXHN12A8AE47ABD,Wham!,I'm Your Man,18,3
5582,TRZLGSM128F427AD31,SOJNEWR12A8C137873,Wham!,I'm Your Man,18,3
5583,TRFZDAB128F428CAA5,SOLZRQN12A8C138E34,Eve 6,Here's To The Night,20,30
5584,TRFZDOO128F93045AD,SONJZKG12AAF3B2634,Ashford & Simpson,Solid,24,12
5585,TRNWPOD128F4275783,SOLWLOO12A8C135CB4,Ashford & Simpson,Solid,24,12
5586,TRYEVNM128F9333ED3,SOMQYDU12AB0183C2A,Ashford & Simpson,Solid,24,12
5587,TRFZKQG128F428C020,SOQVXKI12A8C137E4B,Blaine Larsen,How Do You Get That Lonely,7,91
5588,TRFZYYH128E07927A3,SOLQKZH12A6701C61E,The Police,Every Little Thing She Does Is Magic,19,3
5589,TREJFOE128F92EC207,SORXAVJ12AB01812DE,The Police,Every Little Thing She Does Is Magic,19,3
5590,TRVRDYC128F1492397,SOWWCNJ12A81C1FFA5,The Police,Every Little Thing She Does Is Magic,19,3
5591,TRFIMXE128F9302AE0,SOWYUCN12A8C144790,The Killers,Human,20,32
5592,TRQAJPF128F93094CD,SOJZOYJ12AB017F5B6,The Killers,Human,20,32
5593,TRTIZKD128F9326087,SOBXWDB12AB017E7CF,The Killers,Human,20,32
5594,TRVSDXY128F9302ADF,SOGBKFC12AB01843FC,The Killers,Human,20,32
5595,TROXAEI128F933BF59,SOSDNSV12AB0181074,The Killers,Human,20,32
5596,TRXQVRK128F934011B,SOVUHLX12A8C14007A,The Killers,Human,20,32
5597,TRXAMWP128F9307435,SOPEOGA12AB017B694,The Killers,Human,20,32
5598,TRXJDJS128F92CF93B,SOBDOQT12AB018107C,The Killers,Human,20,32
5599,TRKNBSQ128F92F6223,SOHWVHB12AF72A0E52,The Killers,Human,20,32
5600,TRYOCTD128F9302ADE,SOWJLBD12AB018107F,The Killers,Human,20,32
5601,TRFIWOU128F933E4B3,SOJHKLI12AB017AA02,Mitchel Musso,Hey,2,70
5602,TRFIQWZ128E078FE73,SOLJOOY12A58A7D00B,Dru Hill,You Are Everything,10,84
5603,TRFIAQV128F42AB2FF,SOWFDKV12A8C13C5C8,Leif Garrett,I Was Looking For Someone To Love,5,78
5604,TRFIPOM128F934A3B2,SODVNLH12AB0183758,Gino Vannelli,I Just Wanna Stop,21,4
5605,TRSMRIC128F427E204,SOKJLBM12A8C13ADC1,Gino Vannelli,I Just Wanna Stop,21,4
5606,TRFIPTI128F9321D3B,SOKHHPX12A8C138C98,Q-Tip,Breathe And Stop,5,71
5607,TRJOAPA12903CC667C,SOUQRUT12A8C14394E,Dee Dee Sharp,Do The Bird,11,10
5608,TRFITPW128F9324EFD,SOSIAHN12D02197759,Alicia Keys,You Don't Know My Name,20,3
5609,TRUWWKW128F42916E3,SOLYUHQ12A8C13A5E8,Alicia Keys,You Don't Know My Name,20,3
5610,TRVVXKD128F92F4AD7,SOVDAQL12AB017BCFB,Enrique Iglesias,Be With You,20,1
5611,TRFILQH128F14958AA,SOHOKXY12A6D4F9D99,Ready For The World,Digital Display,18,21
5612,TRFILSI128F92EC208,SOFXTOJ12AB01812E1,The Police,Wrapped Around Your Finger,16,8
5613,TRQLDFM128F149239C,SOLICWK12A6D4F9FAB,The Police,Wrapped Around Your Finger,16,8
5614,TRAGHBP128E0793AF7,SOGMROZ12A679D8AE9,The Police,Wrapped Around Your Finger,16,8
5615,TRFIVVR128E0790C6B,SONDBFB12A6701DFDD,Wilson Pickett,If You Need Me,6,64
5616,TRSMGQT12903CE55A8,SOHFVRF12AC3DF5443,Wilson Pickett,If You Need Me,6,64
5617,TRYJWMV128F933F925,SORWTWP12AB01892FB,Wilson Pickett,If You Need Me,6,64
5618,TRFIVGV128F4266BC7,SONYNMM12D021B3AF3,Simon & Garfunkel,The Sound Of Silence,14,1
5619,TRQVAJJ128F4284ADC,SOSQYIW12A8C135B73,Simon & Garfunkel,The Sound Of Silence,14,1
5620,TRFIOFA128F42AE50B,SODJBIC12A58A784BF,Roy Orbison,It's Over,11,9
5621,TRFIXPQ128F42824BE,SOUTDVB12A8C135568,Gretchen Wilson,Homewrecker,13,56
5622,TRFAWKX12903CE30F4,SOESWIW12AB017F1CD,Jason Aldean,Big Green Tractor,20,18
5623,TRFAGII128F42BA1BF,SOFHAKP12A8C142DA0,Metallica,Until It Sleeps,20,10
5624,TRFACTY128F428928B,SODOUGV12A8AE4884E,Blackfoot,Highway Song,14,26
5625,TRFANPN128E078EEE1,SOINROS12A6701F512,Barry White,I've Got So Much To Give,11,32
5626,TRVKXSL12903CD94E4,SODWWHW12AB01892B4,Barry White,I've Got So Much To Give,11,32
5627,TRFATUK128F93274A1,SOAAZMD12AF729EC2A,Thompson Twins,Love On Your Side,9,45
5628,TRNIVRK128F428D15A,SORBKAN12A8C137478,Thompson Twins,Love On Your Side,9,45
5629,TRFAUSK128F92FD8FA,SOJHZAX12AB017E5D2,ZZ Top,Velcro Fly,12,35
5630,TRFAELB128F42895BF,SOBTMGI12A8C13AED8,Eddy Arnold,Turn The World Around,8,66
5631,TRFASZI128F93229B7,SOYFLSE12D021936ED,Lil Wayne,A Milli,23,6
5632,TRDVEYF128F92F4A4C,SOQYLFQ12D02194D46,Lil Wayne,A Milli,23,6
5633,TRFAVWU128F425F77B,SOUVTJX12A8AE47CD8,Bobby Vinton,Blue Velvet,15,1
5634,TRFSAVM128F93291E8,SOSNFDX12A58A7B7C6,Bobby Vinton,Blue Velvet,15,1
5635,TRISMIC128F42739CE,SOGYXOJ12A8C133C75,Bobby Vinton,Blue Velvet,15,1
5636,TRTHWGS128F42AEE39,SOXGFYW12A8C13EA10,Bobby Vinton,Blue Velvet,15,1
5637,TRFAXHW128F92F0665,SOTEDYR12A8C133A0F,Eddie Money,I'll Get By,20,21
5638,TRFNGJS128F92F9EEE,SOFGJCW12AF72A812D,Kelly Clarkson,Already Gone,31,13
5639,TRZQVTV12903CCD3F9,SOYZSUH12AB018B98A,Kelly Clarkson,Already Gone,31,13
5640,TRVXSDN128F9314B9E,SOYGMWT12AB017C07F,Kelly Clarkson,Already Gone,31,13
5641,TRFNCMQ128F92F1295,SOAFGHU12A58A7E0EE,Ray Price,You're The Best Thing That Ever Happened To Me,9,82
5642,TRFNCLE128E0784358,SOYJYGQ12A6701CB89,Kool & The Gang,Too Hot,18,5
5643,TRSJXSK128F14AEBD8,SOSIRPY12A6D4FA21F,Kool & The Gang,Too Hot,18,5
5644,TRFNRPM128F931B0DE,SOVMKCC12AB0184C4E,Mary Wells,What's Easy For Two Is So Hard For One,17,29
5645,TRJXGNB128EF349958,SOYWCTH12A6D4F7D29,Mary Wells,What's Easy For Two Is So Hard For One,17,29
5646,TRFNRTA128F92E34E7,SOJNCVS12A8C13C56A,Barry White,It's Ecstasy When You Lay Down Next To Me,22,4
5647,TRIWTDV128E078E8A0,SOWLIXP12A58A779E8,Barry White,It's Ecstasy When You Lay Down Next To Me,22,4
5648,TRFNPZC128F14963D2,SOECFMS12D02192EB6,Stevie Wonder,Love Light In Flight,16,17
5649,TRFUYBZ128F425F986,SONAFHE12D021902C4,Stevie Wonder,Love Light In Flight,16,17
5650,TRFNTQX12903CBECC0,SOXFQWF12AB0184645,The Lovin' Spoonful,Me About You,2,91
5651,TRVTCOK12903CBECC4,SOLBLIR12AB0184652,The Lovin' Spoonful,Me About You,2,91
5652,TRFNUEZ128F93119CC,SOFUANX12AB0180538,Sly & The Family Stone,M'Lady,3,93
5653,TRFNETW128F9306A76,SOXKDJX12AAF3B5942,Jellybean Featuring Elisa Fiorillo,Who Found Who,15,16
5654,TRFNVSX128F92F153B,SONDHUG12A8C140D28,Tommy Roe,Everybody,14,3
5655,TRFPWAG128E0791A7D,SOKOTJC12CF5F88906,Eric Clapton,Let It Rain,13,48
5656,TRPPXYG128F14769D1,SOJKDIN12A6D4F8C2B,Eric Clapton,Let It Rain,13,48
5657,TRUUXRN128F424D94E,SONIPTW12CF5F87CED,Eric Clapton,Let It Rain,13,48
5658,TRFPRFG128F93059D9,SOHNNZI12AAF3B3CA9,Spandau Ballet,Communication,7,59
5659,TRSSZQR128F932A555,SOITIAN12A6D4F7DCD,Spandau Ballet,Communication,7,59
5660,TRFPQLT128F4267868,SOAUSOC12A8C1345E4,Wild Cherry,Hold On,6,61
5661,TRFPQGV128F14920E2,SOKZRAF12A6D4F8C77,Sergio Mendes & Brasil '66,Night And Day,5,82
5662,TRETUXZ128F14675BE,SOFUFUD12A6D4F700C,Sergio Mendes & Brasil '66,Night And Day,5,82
5663,TRJHPKH128E0792D70,SOZZNAX12A679AE577,Smokey Robinson,Baby Come Close,16,27
5664,TRFPLHY128F9302C67,SOWRUTR12AB01860BE,Dido,Thank You,39,3
5665,TROIYKU128F42884D9,SOYALKY12A8C137576,Dido,Thank You,39,3
5666,TRFPERR128F425D8F2,SOIMTDV12A8C133E0A,Richard Marx,Children Of The Night,15,13
5667,TRFPJWJ128F428FA10,SOLBRDK12A8AE4868D,Toni Braxton,Another Sad Love Song,26,7
5668,TRFPXXU128F933D7EB,SOIJEZB12A6701F62F,KT Tunstall,Suddenly I See,30,21
5669,TRVACKX128F92EC704,SOWFNUD12CF5CFADB4,KT Tunstall,Suddenly I See,30,21
5670,TRFPXCR12903CB0D7C,SOSWQSG12A8C13AA43,Paul McCartney And Wings,Jet,14,7
5671,TRFTQHP128F1468846,SOSEELR12A58A7735D,Suzi Quatro,Can The Can,4,56
5672,TRUREGF128F1466073,SOKMTMX12A6D4F98F3,Suzi Quatro,Can The Can,4,56
5673,TRUEBTL128F4298218,SOYYYFT12A6D4F73AD,Suzi Quatro,Can The Can,4,56
5674,TRFTQOF128F1456ACA,SOABAVP12A6D4F3DF3,Poco,Crazy Love,14,17
5675,TRFTINO12903CE6911,SOPWFMJ12A8C131FCE,The Undisputed Truth,Smiling Faces Sometimes,18,3
5676,TRTRJCF128F4277937,SOLPQRV12A8C135525,The Undisputed Truth,Smiling Faces Sometimes,18,3
5677,TRLJRGB128E078A701,SOMOGGT12A6702084E,The Undisputed Truth,Smiling Faces Sometimes,18,3
5678,TREXICZ128F425961D,SODPNZL12A8AE48C9C,The Undisputed Truth,Smiling Faces Sometimes,18,3
5679,TRJOLXI128F149F020,SOCACTJ12A6D4FAAAA,The Undisputed Truth,Smiling Faces Sometimes,18,3
5680,TRSWYYO12903CE6D3F,SOOOFEQ12AC468BD79,The Undisputed Truth,Smiling Faces Sometimes,18,3
5681,TRDWGKD128F930EE22,SOMRKZN12AB017E15F,The Undisputed Truth,Smiling Faces Sometimes,18,3
5682,TRDDYVE128F9310F76,SOZSUHD12AB0181F8A,The Undisputed Truth,Smiling Faces Sometimes,18,3
5683,TRONVGJ128F428C163,SOZRDXK12A8C1406FB,The Undisputed Truth,Smiling Faces Sometimes,18,3
5684,TRXJRTP128EF341CFA,SOVQZXB12A67ADA03D,The Undisputed Truth,Smiling Faces Sometimes,18,3
5685,TRFTNYK128F9321CB4,SOAXPJM12AB0181CD5,Billy Preston,Space Race,18,4
5686,TRFTTPU128F425C803,SOXELEI12A8AE46F02,Bachman-Turner Overdrive,Hey You,12,21
5687,TRPEXSW128F92FDB5A,SOLHFOM12AB017F654,Parachute,She Is Love,7,66
5688,TRFTUFF128F9325284,SOGRFJL12AB017EBD0,The Swinging Blue Jeans,You're No Good,2,97
5689,TRAUYST128F145D08A,SOPTMXO12A6D4F6817,The Swinging Blue Jeans,You're No Good,2,97
5690,TRVWAKS128F1457F3E,SOBYCCI12A6D4F72E3,The Swinging Blue Jeans,You're No Good,2,97
5691,TRFTVZZ128F4259D3D,SONQYFJ12AF72A3C6B,Taylor Dayne,Love Will Lead You Back,20,1
5692,TRFTKXE128F92EB4F5,SONMOFS12A8C144B5B,Jackson 5,Never Can Say Goodbye,12,2
5693,TRTCWJH128EF34DD35,SOVEWUA12A6BD50547,Jackson 5,Never Can Say Goodbye,12,2
5694,TRFTYOQ12903CA4808,SOFWEPP12AB01890A2,Luke Bryan,Someone Else Calling You Baby,20,56
5695,TRFUMOR128F4269FFE,SOSGUQY12A8C13A64F,The Ventures,Diamond Head,3,70
5696,TRFUWSR128F92DA405,SOBTTKR12AAF3B3D1B,Electric Light Orchestra,Don't Bring Me Down,15,4
5697,TRAZQKS128F4273164,SOTRBMZ12A58A7C9AD,Electric Light Orchestra,Don't Bring Me Down,15,4
5698,TRFUGVB128F4265DD9,SOGRDNF12A8C1341ED,Rage Against The Machine,Guerrilla Radio,20,69
5699,TRFUBRK128F425B739,SOYOIGY12A8AE4625A,Christina Aguilera,I Turn To You,22,3
5700,TRJDXXC128F92EB219,SOYUPWR12A8AE4752D,Christina Aguilera,I Turn To You,22,3
5701,TRKJBQR128F42A3EB4,SOXFGZY12CF5F88BAD,Christina Aguilera,I Turn To You,22,3
5702,TRFUQPA128F9310FEB,SOANIPG12CF5F87229,The Rolling Stones,Get Off Of My Cloud,12,1
5703,TRPDGUC128F9310F1D,SOAZQCQ12CF5F87BC7,The Rolling Stones,Get Off Of My Cloud,12,1
5704,TRFUZIQ128F14591A7,SOPZSQV12A6D4F8873,Cutting Crew,One For The Mockingbird,11,38
5705,TRFUESU128F92D20F2,SOEWHHE12B350586B4,Billy Ocean,Caribbean Queen (No More Love On The Run),26,1
5706,TRFUVKB12903CB0FE3,SOOCKPO12A67021D10,Alien Ant Farm,Smooth Criminal,20,23
5707,TRUFOIK128F148CF12,SOBNRMO12A6D4F81CE,Alien Ant Farm,Smooth Criminal,20,23
5708,TRFUVWU128F4252EAD,SOMZLQD12A8C1373A7,Connie Francis,Vacation,9,9
5709,TRFUOZN128F4297F8C,SOBRGZW12A8C13C541,The Calling,Wherever You Will Go,45,5
5710,TRJDEPA128F4297FA1,SOAFKJS12A8C13AE6D,The Calling,Wherever You Will Go,45,5
5711,TRFUXMN12903D06800,SOOBDEA12AC3DF99B9,Kingdom Come,Get It On,6,69
5712,TRFLHPM128F425D648,SOBZPTM12A8AE4852D,Chris Brown,Forever,33,2
5713,TRARZKD128F425D64D,SOYPBEP12A8AE4853A,Chris Brown,Forever,33,2
5714,TRAAPVV128F425D64C,SOSGQPS12A8AE48538,Chris Brown,Forever,33,2
5715,TRJPWRJ12903CBAB19,SORJJGK12A8C13CD87,Chris Brown,Forever,33,2
5716,TRDVAXK12903CBB6F3,SOZDQPQ12AB018E101,Chris Brown,Forever,33,2
5717,TRFLCMC128E0792ECE,SOMFBHU12A679AE567,Bryan Adams,Please Forgive Me,28,7
5718,TRFLCLG128F425FD9B,SOXIDFH12CF5CFD5B9,Michael Jackson,P.Y.T. (Pretty Young Thing),16,10
5719,TRFLRRA128F1470951,SOCBREK12A58A7E3F4,LL Cool J,I'm Bad,4,84
5720,TRFLRHP128F1479292,SOAFCBG12A6D4F72F4,Timi Yuro,Smile,6,42
5721,TRFLNKF128F92FD8F5,SOIXXHZ12AB017E5C6,ZZ Top,Rough Boy,13,22
5722,TRFLEPX128F14AEC5C,SOEWCFR12A6D4FA265,The Gap Band,You Dropped A Bomb On Me,13,31
5723,TRTVNCP128F1498D51,SOALRCK12A6D4FA0F1,The Gap Band,You Dropped A Bomb On Me,13,31
5724,TROWUTX128F42ACF7B,SOAHXXF12A8C13ECE7,The Gap Band,You Dropped A Bomb On Me,13,31
5725,TRFLEVQ12903CAC3C0,SOOWAAP12AB0183E42,Long John Baldry,Let The Heartaches Begin,2,88
5726,TRFLSUH128F149156A,SOUXIYU12A6D4F8DD2,Buster Brown,Fannie Mae,17,38
5727,TRDUOEW12903CCB1EA,SOREJAI12AB0186C75,Buster Brown,Fannie Mae,17,38
5728,TRFLDAD128F42BCBCE,SOHSKPX12A8C13F7C0,Milli Vanilli,All Or Nothing,14,4
5729,TRFLXSZ128F932810B,SOXSOTM12AB0180EB3,The Tymes,The Magic Of Our Summer Love,99,99
5730,TRFLKDQ128F42AE3BD,SOZZQVH12A8C140FD5,Brad Paisley,Alcohol,18,28
5731,TRDVTRC128F9302907,SOIGSWQ12AB0180998,Chad & Jeremy,From A Window,2,97
5732,TRFEGBF128F9333223,SOCBCFR12AB017CBDF,Rufus Featuring Chaka Khan,Hollywood,8,32
5733,TRFEQLZ128F930D28C,SOEVKFI12AB017F888,Freda Payne,Band Of Gold,20,3
5734,TRIYSSR128F92F4541,SOKRULT12A8C1409AF,Freda Payne,Band Of Gold,20,3
5735,TRSLRYV128F92E661A,SOQFVXZ12AAF3B5337,Freda Payne,Band Of Gold,20,3
5736,TRDZLBR12903CC9C5B,SOUVPPQ12AB01890CB,Freda Payne,Band Of Gold,20,3
5737,TRKILPL12903CC8E1E,SOPQMLT12AAF3B2703,Freda Payne,Band Of Gold,20,3
5738,TRFEIPA128F145BCD6,SOFCUJS12A6D4F4234,Dr. Hook,When You're In Love With A Beautiful Woman,25,6
5739,TRYSQGU128F1459361,SOJZIMQ12A58A7783C,Dr. Hook,When You're In Love With A Beautiful Woman,25,6
5740,TRFEAKJ128F9302F1B,SOKZGBU12AB0180A40,Eddie Kendricks,Keep On Truckin' (Part 1),19,1
5741,TRFEAQF128F92EB515,SOSBKCQ12AB017BF5F,Thompson Twins,Lies,16,30
5742,TRJQFKX128F42941F5,SOEIHUB12A8C13BD37,Thompson Twins,Lies,16,30
5743,TRFEPXN128F4273345,SOSABJE12CF5F88336,Simon & Garfunkel,El Condor Pasa (If I Could),11,18
5744,TRLPCFO128F426472D,SOZSQML12A6D4FBFC6,Simon & Garfunkel,El Condor Pasa (If I Could),11,18
5745,TRFETLF12903D05FD5,SOSEGCB12AC3DFB689,Falco,Rock Me Amadeus,17,1
5746,TRYCASO128F42BC512,SOJJZHY12A8AE47D28,Falco,Rock Me Amadeus,17,1
5747,TRFETQK128F423DEFB,SOCFYVE12A67ADD70C,Otis Redding,Come To Me,7,69
5748,TRXGHEY128F148AD18,SOADVXH12AF729D3EF,Otis Redding,Come To Me,7,69
5749,TRFELTG128F1456CEB,SOFYCCT12A6D4F5BF7,Marcos Hernandez,If You Were Mine,8,78
5750,TRLDGGV128F1456CEC,SOOATDG12A6D4F5BF8,Marcos Hernandez,If You Were Mine,8,78
5751,TRFEOSM128F92FC11C,SOBEBMU12AB0180556,Tommy Roe,The Folk Singer,3,84
5752,TRORXGK128F1485CC9,SOHGBDQ12A6D4F93A9,Tommy Roe,The Folk Singer,3,84
5753,TRFEOKB128F93416FA,SORQUSO12AB01809DF,Deodato,Rhapsody In Blue,8,41
5754,TRFJGXQ128F427FFB3,SOZDOFI12A8C137987,B2K,Girlfriend,13,30
5755,TRXFTRZ128F428023E,SOJPGCY12A58A78D25,B2K,Girlfriend,13,30
5756,TRFJHVZ128F92E9DD5,SOAZIJX12AB0183822,Cal Smith,The Lord Knows I'm Drinking,8,64
