,msd_id,echo_nest_id,artist,title,peak,weeks
6735,TRJOLXI128F149F020,SOCACTJ12A6D4FAAAA,The Undisputed Truth,Smiling Faces Sometimes,18,3
6736,TRSWYYO12903CE6D3F,SOOOFEQ12AC468BD79,The Undisputed Truth,Smiling Faces Sometimes,18,3
6737,TRDWGKD128F930EE22,SOMRKZN12AB017E15F,The Undisputed Truth,Smiling Faces Sometimes,18,3
6738,TRDDYVE128F9310F76,SOZSUHD12AB0181F8A,The Undisputed Truth,Smiling Faces Sometimes,18,3
6739,TRONVGJ128F428C163,SOZRDXK12A8C1406FB,The Undisputed Truth,Smiling Faces Sometimes,18,3
6740,TRXJRTP128EF341CFA,SOVQZXB12A67ADA03D,The Undisputed Truth,Smiling Faces Sometimes,18,3
6741,TRFTNYK128F9321CB4,SOAXPJM12AB0181CD5,Billy Preston,Space Race,18,4
6742,TRFTTPU128F425C803,SOXELEI12A8AE46F02,Bachman-Turner Overdrive,Hey You,12,21
6743,TRZJHCF128F1477ABC,SOUSZRY12A67AE0DE2,Bachman-Turner Overdrive,Hey You,12,21
6744,TRFTULX128F92FDB94,SOIXBCO12AB017B7B1,Parachute,She Is Love,7,66
6745,TRPEXSW128F92FDB5A,SOLHFOM12AB017F654,Parachute,She Is Love,7,66
6746,TRFTUFF128F9325284,SOGRFJL12AB017EBD0,The Swinging Blue Jeans,You're No Good,2,97
6747,TRAUYST128F145D08A,SOPTMXO12A6D4F6817,The Swinging Blue Jeans,You're No Good,2,97
6748,TRVWAKS128F1457F3E,SOBYCCI12A6D4F72E3,The Swinging Blue Jeans,You're No Good,2,97
6749,TRXVXXQ128F93494A9,SOFYJXZ12AB0188409,The Swinging Blue Jeans,You're No Good,2,97
6750,TRFTVZZ128F4259D3D,SONQYFJ12AF72A3C6B,Taylor Dayne,Love Will Lead You Back,20,1
6751,TRFTKXE128F92EB4F5,SONMOFS12A8C144B5B,Jackson 5,Never Can Say Goodbye,12,2
6752,TRTCWJH128EF34DD35,SOVEWUA12A6BD50547,Jackson 5,Never Can Say Goodbye,12,2
6753,TRFTYOQ12903CA4808,SOFWEPP12AB01890A2,Luke Bryan,Someone Else Calling You Baby,20,56
6754,TRFUMOR128F4269FFE,SOSGUQY12A8C13A64F,The Ventures,Diamond Head,3,70
6755,TRFUWSR128F92DA405,SOBTTKR12AAF3B3D1B,Electric Light Orchestra,Don't Bring Me Down,15,4
6756,TRAZQKS128F4273164,SOTRBMZ12A58A7C9AD,Electric Light Orchestra,Don't Bring Me Down,15,4
6757,TRFUGVB128F4265DD9,SOGRDNF12A8C1341ED,Rage Against The Machine,Guerrilla Radio,20,69
6758,TRFUBRK128F425B739,SOYOIGY12A8AE4625A,Christina Aguilera,I Turn To You,22,3
6759,TRJDXXC128F92EB219,SOYUPWR12A8AE4752D,Christina Aguilera,I Turn To You,22,3
6760,TRKJBQR128F42A3EB4,SOXFGZY12CF5F88BAD,Christina Aguilera,I Turn To You,22,3
6761,TRFUQPA128F9310FEB,SOANIPG12CF5F87229,The Rolling Stones,Get Off Of My Cloud,12,1
6762,TRPDGUC128F9310F1D,SOAZQCQ12CF5F87BC7,The Rolling Stones,Get Off Of My Cloud,12,1
6763,TRFUZIQ128F14591A7,SOPZSQV12A6D4F8873,Cutting Crew,One For The Mockingbird,11,38
6764,TRFUESU128F92D20F2,SOEWHHE12B350586B4,Billy Ocean,Caribbean Queen (No More Love On The Run),26,1
6765,TRFUJLP128F92FC5DE,SOUJKRD12AB017E31C,Peter Cetera,Big Mistake,6,61
6766,TRFUVKB12903CB0FE3,SOOCKPO12A67021D10,Alien Ant Farm,Smooth Criminal,20,23
6767,TRUFOIK128F148CF12,SOBNRMO12A6D4F81CE,Alien Ant Farm,Smooth Criminal,20,23
6768,TRFUVWU128F4252EAD,SOMZLQD12A8C1373A7,Connie Francis,Vacation,9,9
6769,TRFUOZN128F4297F8C,SOBRGZW12A8C13C541,The Calling,Wherever You Will Go,45,5
6770,TRILIDM128F9364C90,SOONKQS12AB018756A,The Calling,Wherever You Will Go,45,5
6771,TRJDEPA128F4297FA1,SOAFKJS12A8C13AE6D,The Calling,Wherever You Will Go,45,5
6772,TRFUXMN12903D06800,SOOBDEA12AC3DF99B9,Kingdom Come,Get It On,6,69
6773,TRFLHPM128F425D648,SOBZPTM12A8AE4852D,Chris Brown,Forever,33,2
6774,TRQBRMK128F425D64B,SOROOFM12A8AE48536,Chris Brown,Forever,33,2
6775,TRARZKD128F425D64D,SOYPBEP12A8AE4853A,Chris Brown,Forever,33,2
6776,TRAAPVV128F425D64C,SOSGQPS12A8AE48538,Chris Brown,Forever,33,2
6777,TRTWXVO128F42A0ED4,SORJJGK12A8C13CD87,Chris Brown,Forever,33,2
6778,TRJPWRJ12903CBAB19,SORJJGK12A8C13CD87,Chris Brown,Forever,33,2
6779,TRDVAXK12903CBB6F3,SOZDQPQ12AB018E101,Chris Brown,Forever,33,2
6780,TROFYQG128F425D64E,SOPJYPP12A8AE48541,Chris Brown,Forever,33,2
6781,TRFLCMC128E0792ECE,SOMFBHU12A679AE567,Bryan Adams,Please Forgive Me,28,7
6782,TRFLCLG128F425FD9B,SOXIDFH12CF5CFD5B9,Michael Jackson,P.Y.T. (Pretty Young Thing),16,10
6783,TRFLRRA128F1470951,SOCBREK12A58A7E3F4,LL Cool J,I'm Bad,4,84
6784,TRFLRHP128F1479292,SOAFCBG12A6D4F72F4,Timi Yuro,Smile,6,42
6785,TRFLNKF128F92FD8F5,SOIXXHZ12AB017E5C6,ZZ Top,Rough Boy,13,22
6786,TRFLEPX128F14AEC5C,SOEWCFR12A6D4FA265,The Gap Band,You Dropped A Bomb On Me,13,31
6787,TRTVNCP128F1498D51,SOALRCK12A6D4FA0F1,The Gap Band,You Dropped A Bomb On Me,13,31
6788,TROWUTX128F42ACF7B,SOAHXXF12A8C13ECE7,The Gap Band,You Dropped A Bomb On Me,13,31
6789,TRFLEVQ12903CAC3C0,SOOWAAP12AB0183E42,Long John Baldry,Let The Heartaches Begin,2,88
6790,TRFLSUH128F149156A,SOUXIYU12A6D4F8DD2,Buster Brown,Fannie Mae,17,38
6791,TRDUOEW12903CCB1EA,SOREJAI12AB0186C75,Buster Brown,Fannie Mae,17,38
6792,TRFLDAD128F42BCBCE,SOHSKPX12A8C13F7C0,Milli Vanilli,All Or Nothing,14,4
6793,TRFLXSZ128F932810B,SOXSOTM12AB0180EB3,The Tymes,The Magic Of Our Summer Love,99,99
6794,TRFLKDQ128F42AE3BD,SOZZQVH12A8C140FD5,Brad Paisley,Alcohol,18,28
6795,TRFLKQA128F92D86D5,SOXEFCY12A58A79CE6,Chad & Jeremy,From A Window,2,97
6796,TRDVTRC128F9302907,SOIGSWQ12AB0180998,Chad & Jeremy,From A Window,2,97
6797,TRFEGBF128F9333223,SOCBCFR12AB017CBDF,Rufus Featuring Chaka Khan,Hollywood,8,32
6798,TRFEQLZ128F930D28C,SOEVKFI12AB017F888,Freda Payne,Band Of Gold,20,3
6799,TRIZMAZ128F931C08A,SOVYIBK12AB0181154,Freda Payne,Band Of Gold,20,3
6800,TRIYSSR128F92F4541,SOKRULT12A8C1409AF,Freda Payne,Band Of Gold,20,3
6801,TRSLRYV128F92E661A,SOQFVXZ12AAF3B5337,Freda Payne,Band Of Gold,20,3
6802,TRDZLBR12903CC9C5B,SOUVPPQ12AB01890CB,Freda Payne,Band Of Gold,20,3
6803,TROVYLM128F92DF5CC,SOEIOBM12A8C13E902,Freda Payne,Band Of Gold,20,3
6804,TRKILPL12903CC8E1E,SOPQMLT12AAF3B2703,Freda Payne,Band Of Gold,20,3
6805,TRFEZBK12903CBC915,SOUFGOM12AB018A92D,Freddy Cannon,Muskrat Ramble,6,54
6806,TRFEIPA128F145BCD6,SOFCUJS12A6D4F4234,Dr. Hook,When You're In Love With A Beautiful Woman,25,6
6807,TRYSQGU128F1459361,SOJZIMQ12A58A7783C,Dr. Hook,When You're In Love With A Beautiful Woman,25,6
6808,TRFEAKJ128F9302F1B,SOKZGBU12AB0180A40,Eddie Kendricks,Keep On Truckin' (Part 1),19,1
6809,TRVMQNG128F1474B2F,SOMSPEG12A6D4F8B56,Eddie Kendricks,Keep On Truckin' (Part 1),19,1
6810,TRFEAQF128F92EB515,SOSBKCQ12AB017BF5F,Thompson Twins,Lies,16,30
6811,TRJQFKX128F42941F5,SOEIHUB12A8C13BD37,Thompson Twins,Lies,16,30
6812,TRFEPCV128F423B98D,SOLIXIC12A8C132FAF,Johnny Tillotson,Jimmy's Girl,11,25
6813,TRFEPXN128F4273345,SOSABJE12CF5F88336,Simon & Garfunkel,El Condor Pasa (If I Could),11,18
6814,TRLPCFO128F426472D,SOZSQML12A6D4FBFC6,Simon & Garfunkel,El Condor Pasa (If I Could),11,18
6815,TRFETLF12903D05FD5,SOSEGCB12AC3DFB689,Falco,Rock Me Amadeus,17,1
6816,TRDWYWW128F92C2EB1,SOQSHMK12A58A77D2E,Falco,Rock Me Amadeus,17,1
6817,TRYCASO128F42BC512,SOJJZHY12A8AE47D28,Falco,Rock Me Amadeus,17,1
6818,TRFETQK128F423DEFB,SOCFYVE12A67ADD70C,Otis Redding,Come To Me,7,69
6819,TRXGHEY128F148AD18,SOADVXH12AF729D3EF,Otis Redding,Come To Me,7,69
6820,TRFELTG128F1456CEB,SOFYCCT12A6D4F5BF7,Marcos Hernandez,If You Were Mine,8,78
6821,TRLDGGV128F1456CEC,SOOATDG12A6D4F5BF8,Marcos Hernandez,If You Were Mine,8,78
6822,TRFEOSM128F92FC11C,SOBEBMU12AB0180556,Tommy Roe,The Folk Singer,3,84
6823,TRORXGK128F1485CC9,SOHGBDQ12A6D4F93A9,Tommy Roe,The Folk Singer,3,84
6824,TRFEOKB128F93416FA,SORQUSO12AB01809DF,Deodato,Rhapsody In Blue,8,41
6825,TRFJGXQ128F427FFB3,SOZDOFI12A8C137987,B2K,Girlfriend,13,30
6826,TRXFTRZ128F428023E,SOJPGCY12A58A78D25,B2K,Girlfriend,13,30
6827,TRFJHVZ128F92E9DD5,SOAZIJX12AB0183822,Cal Smith,The Lord Knows I'm Drinking,8,64
6828,TRPBVSU128F93595F8,SORROZL12AB018356F,Cal Smith,The Lord Knows I'm Drinking,8,64
6829,TRFJCPO128F4263517,SOBQQJE12A58A7B222,Tony Terry,With You,23,14
6830,TRFJBDW128F428AB32,SOJHUGI12A8C138A66,Starship,Nothing's Gonna Stop Us Now,22,1
6831,TRTUJDI128F9364CB2,SOFOBBS12AF72A1C39,Starship,Nothing's Gonna Stop Us Now,22,1
6832,TREQRRE128F92E96BE,SOKRZGR12A8C13CE20,Starship,Nothing's Gonna Stop Us Now,22,1
6833,TRFJBBB128F92CB7FF,SOIMTVV12D0219B438,Luther Vandross,Stop To Love,19,15
6834,TRFJIOQ128E07899D5,SOHGOXR12A6701FBBC,Gwen Stefani,Hollaback Girl,31,1
6835,TRZNLCL128F14A42F9,SOGVYNT12A67AE0426,Gwen Stefani,Hollaback Girl,31,1
6836,TRPZSNR128E07899D6,SOWXNJP12A6701FBBD,Gwen Stefani,Hollaback Girl,31,1
6837,TRJTMGB128F93114F0,SOHGOXR12A6701FBBC,Gwen Stefani,Hollaback Girl,31,1
6838,TRKMBDM128E0783E27,SOYUPVH12A6310DBBF,Gwen Stefani,Hollaback Girl,31,1
6839,TRFJUFN128F423EBFD,SOXFXPX12A8C1325C5,The Cult,Fire Woman,11,46
6840,TRFJUGQ128F428A352,SOVTCKF12A8C137B31,Lonestar,Unusually Unusual,5,66
6841,TRFJUHF128F93279A6,SOVCNRH12AB0183879,Bad Company,Young Blood,13,20
6842,TRFJOFT128F931809D,SOWKXZD12AB017CF5D,Warrant,Uncle Tom's Cabin,6,78
6843,TRICDHZ128F4268419,SOGDVUI12A8C139292,Warrant,Uncle Tom's Cabin,6,78
6844,TRFSMLH128EF34993C,SORSYFU12A6D4F7D0A,The Marvelettes,Strange I Know,14,49
6845,TRFSWRI128F935F5C7,SOECHZZ12A58A78CEA,Steve Lawrence,Portrait Of My Love,16,9
6846,TRFSWTA128F42B100B,SOXBKEJ12A8C13A88A,Falco,Vienna Calling,14,18
6847,TRTEOTE128F92CBB04,SONZDIV12A8C14574B,Falco,Vienna Calling,14,18
6848,TRFSWWZ128F426AC0C,SOIWEYE12D02191C75,Bill Withers,Lovely Day,12,30
6849,TRETPUT128F427E11E,SOKSPRH12D0219765F,Bill Withers,Lovely Day,12,30
6850,TRFSHIL12903C9D85B,SOCKWXO12AB01858EA,Eddie Floyd,Bring It On Home To Me,13,17
6851,TRFSCNV128F42ADE12,SOZTGAF12A8C13F03A,Boston,Feelin' Satisfied,7,46
6852,TRQTHOZ128F426A8FE,SOJRPOU12A8C135B61,Boston,Feelin' Satisfied,7,46
6853,TRKXYCM128F427C0E2,SOLGEGF12A8C13810F,Boston,Feelin' Satisfied,7,46
6854,TRFSCIN128F92F4AD4,SOYGHOJ12A6701FFBA,Enrique Iglesias,Hero,34,3
6855,TRTUYDB128F92F3B78,SOULBGK12AB017BE52,Enrique Iglesias,Hero,34,3
6856,TRTXBUB128F92E4FD8,SOHNIYZ12AB01835BC,Enrique Iglesias,Hero,34,3
6857,TRJDFVK128F4279263,SOEWUTD12A8C136244,Enrique Iglesias,Hero,34,3
6858,TROGWMB128E07928B9,SOMPNAI12A6701FFC4,Enrique Iglesias,Hero,34,3
6859,TROBAUX128F428BC95,SOHFRZL12A8C138880,Enrique Iglesias,Hero,34,3
6860,TRXFGED128F92F9B19,SOUUVXA12A8C1446B6,Enrique Iglesias,Hero,34,3
6861,TRFSRJO128F93045BE,SOXXOOU12AAF3B40D2,Monie Love Featuring True Image,It's A Shame (My Sister),16,26
6862,TRFSFOZ128F92DF85E,SOQBSNC12A8C146D92,Will To Power,I'm Not In Love,18,7
6863,TRFSZPL128F145FC98,SOTQGMN12A6D4F794E,The Supremes,Up The Ladder To The Roof,11,10
6864,TRSPBEQ128F429EF57,SOPFVKH12A8C13A2B3,The Supremes,Up The Ladder To The Roof,11,10
6865,TRFSIJZ128E0792052,SORAPPO12A6701D81C,Trisha Yearwood,There Goes My Baby,2,93
6866,TRFSIVE128F4270F1C,SOKVHRS12A8C1332D9,Brick,Dusic,18,18
6867,TRSJIAC12903CAA74D,SOMPQPZ12A428061EC,Brick,Dusic,18,18
6868,TRYNBSV128F4270908,SOJQMES12A58A796C5,Brick,Dusic,18,18
6869,TRFSIKI128F429D193,SOMSIPJ12A8C13C7D2,The Box Tops,Turn On A Dream,7,58
6870,TRFSAXT128F42648CF,SOFDDAK12A8C1314DA,Kool G Rap,Fast Life,12,74
6871,TRFSAID128F92E2925,SODZIEC12D021B0C4E,Heart,Dreamboat Annie,10,42
6872,TRLFDEB128F42676E3,SOFPDLN12A6D4F638B,Heart,Dreamboat Annie,10,42
6873,TRFSANO128F931B235,SOMKZLV12AB0184A25,The Spinners,I'll Always Love You,7,35
6874,TRFSNXE128F146E26C,SOCRAXO12A6D4F8154,Martha Reeves & The Vandellas,I Promise To Wait My Love,7,62
6875,TRSAVTE128F14916BA,SOAENMB12A6D4F869C,Martha Reeves & The Vandellas,I Promise To Wait My Love,7,62
6876,TRFSUID128F92F2B86,SONNQKV12A58A7B011,B.W. Stevenson,Shambala,8,66
6877,TRFSEYG128F42BCE7E,SOVJHCB12A8AE4636E,John Mayer,Waiting On The World To Change,40,14
6878,TRQSCNF128F92FD0FD,SOEORXA12AF72A1F84,John Mayer,Waiting On The World To Change,40,14
6879,TRFSJMR128F4287DD4,SOTBYGB12A8C139B32,Thompson Twins,Get That Love,11,31
6880,TRNMPUR128F4290CF7,SOXCUSK12A8C13B4F0,Thompson Twins,Get That Love,11,31
6881,TRFSJEA128F4264F8A,SOEFUGF12A8C139F46,War,The World Is A Ghetto,16,7
6882,TRFSVRX128F4292856,SOFBJKN12A8C13C013,Survivor,The Search Is Over,21,4
6883,TRFSOBP128F92F092B,SOQORMQ12A8C140C5F,Donna Fargo,Funny Face,20,5
6884,TRQHINM128F92F1469,SOEMRVZ12A58A79D0F,Donna Fargo,Funny Face,20,5
6885,TRDTVLZ128F1459CF3,SOJNGUX12A6D4F89B6,Donna Fargo,Funny Face,20,5
6886,TRFSYWS128F931B1F9,SOOQKVM12AB01830BF,Brenda Holloway,When I'm Gone,9,25
6887,TRIPCLP128E0784CC0,SOKWNUE12A6701F243,Brenda Holloway,When I'm Gone,9,25
6888,TRAMESY128F9309D01,SOKYQVR12AB0183DD9,Brenda Holloway,When I'm Gone,9,25
6889,TRXKVBA128F931F77A,SOSTBNW12AB01805F1,Brenda Holloway,When I'm Gone,9,25
6890,TRFVMNR12903CA6A51,SOJNCNE12AB018B6E7,The Knightsbridge Strings,Wheel Of Fortune,3,88
6891,TRFVBNS128F42717E8,SOOVDHH12A58A7D0EF,Dr. Hook And The Medicine Show,Life Ain't Easy,7,68
6892,TRFVQLL128F92EB2EA,SOFQXOE12A8C1432DE,Christina Aguilera,Keeps Gettin' Better,18,7
6893,TRZPFCY128F92DFF9B,SOBGZOF12A8C143C2E,Christina Aguilera,Keeps Gettin' Better,18,7
6894,TRSVQDO128F92EB2EB,SOVEPNQ12AB0181625,Christina Aguilera,Keeps Gettin' Better,18,7
6895,TRFVQMA128F145A9DD,SOWZQFD12A6310EB62,John Mellencamp,Jackie Brown,8,48
6896,TRQFTGX128F1491140,SOUXVNC12A6D4F699A,John Mellencamp,Jackie Brown,8,48
6897,TRFVQQE128F427EDBF,SOKOTER12AF729ED7D,Crossfade,Cold,23,81
6898,TRFVZQP128E078E6E3,SODPURZ12A6701F5C4,Paul Carrack,When You Walk In The Room,3,90
6899,TRFVIYP128F42A0D77,SOTFQRJ12D021B0C8B,A Tribe Called Quest,Award Tour,18,47
6900,TRERPZP128F9305F43,SOTLQZX12D021B586E,A Tribe Called Quest,Award Tour,18,47
6901,TRDBRKM128F4260715,SOKUJNR12CF5F89108,A Tribe Called Quest,Award Tour,18,47
6902,TRFVPXE128F92E2700,SORTNGZ12A8C14317A,The Jeff Healey Band,Angel Eyes,22,5
6903,TRJRMTE128F92FB700,SOAAQGJ12A8C141F69,The Jeff Healey Band,Angel Eyes,22,5
6904,TRFVTAM128F9310F4E,SOALXYA12AB017E4A2,Ruby Andrews,You Made A Believer (Out Of Me),2,96
6905,TRFVLFI128F1473B9A,SOVFMTC12A58A7CE82,The Impressions,Love Me,3,94
6906,TRFVSGR128F4235AF1,SOLSJKY12A8AE4852A,Edie Brickell & New Bohemians,What I Am,19,7
6907,TRFVVHK128F42AB1D1,SOAQLFY12A8C14215C,Metro Station,Seventeen Forever,6,42
6908,TRAUHFI128F9326238,SOVIWYB12AB017EE4D,Metro Station,Seventeen Forever,6,42
6909,TRLPKTK128F9326235,SOBJSBX12AB017EE3B,Metro Station,Seventeen Forever,6,42
6910,TRFVVMJ128EF35F976,SOXVSUU12A6D4F5948,Elton John,You Can Make History (Young Again),17,70
6911,TRFVDDL128F932A71D,SOVJBDF12A6D4F79C8,Go West,Faithful,20,14
6912,TRJMCPW128F9330938,SOJCETR12AB0188CF8,Go West,Faithful,20,14
6913,TRFVXYZ128F42A3F4C,SOVGKNY12A8C13DCCD,Winger,Miles Away,22,12
6914,TRFVKHH128F92F13C8,SOTRXGD12A8C141BB1,Jan & Dean,Dead Man's Curve,14,8
6915,TRTNHJH128F92F13CB,SOJZFFM12A58A784C8,Jan & Dean,Dead Man's Curve,14,8
6916,TRFVKNJ128F425D347,SOEAHRL12A8C137990,Maroon 5,Won't Go Home Without You,20,48
6917,TRKROJB128F42725F8,SOGQJKF12A8C13729E,Maroon 5,Won't Go Home Without You,20,48
6918,TRFDWDD128E078E7DC,SOSODGQ12A6701DEE7,Bobby Brown,Roni,17,3
6919,TRFDWNR128EF365F79,SORUFMP12D0219443E,Ne-Yo,Because Of You,20,2
6920,TRZYSOA128EF35E2A6,SOJPNSY12A6D4F6F06,Ne-Yo,Because Of You,20,2
6921,TRJBPHK128F42891C9,SOXDGGS12D02190870,Ne-Yo,Because Of You,20,2
6922,TRKEKHW128EF340C00,SOOWISF12A67AD8678,Ne-Yo,Because Of You,20,2
6923,TRFDHUN12903D0D4F1,SOCYNMX12A6D4FA8B5,Dionne Warwick,Reach Out For Me,8,20
6924,TRFDCAC128F428913F,SOZXVHH12A8C13AF50,Rick Springfield,Speak To The Sky,13,14
6925,TRFDCPI128F93234B7,SOUKMKR12A8C141925,Miley Cyrus,The Climb,28,4
6926,TRFDCNQ128F1459669,SODUFYR12A6D4F7584,Fats Domino,I'm Ready,11,16
6927,TRFDQNJ128F92EC421,SOQWZXN12AF729EA91,Jessica Simpson,Take My Breath Away,16,20
6928,TRAPDCB128F42824A6,SOGBQDZ12A8C135533,Jessica Simpson,Take My Breath Away,16,20
6929,TRFDIEL128F9335B82,SOVLRRS12AB0187D23,Golden Earring,Twilight Zone,27,10
6930,TRFDTPG128F92E9D84,SOYCOWG12AB017D496,David Houston,You Mean The World To Me,7,75
6931,TRTROBZ128F9359594,SOZWPBL12AB0180F89,David Houston,You Mean The World To Me,7,75
6932,TRFDTEJ128F428870F,SOMRIRJ12AF72A1E31,Rick Springfield,I've Done Everything For You,22,8
6933,TRFDUCY128F93596D5,SOJNKYQ12AB0181DA5,Jerry Butler,Only The Strong Survive,13,4
6934,TRLVNJI128F42506C7,SOGQROS12A81C218CC,Jerry Butler,Only The Strong Survive,13,4
6935,TRVAEIX128F1484C96,SOAYWPK12A6D4F99D9,Jerry Butler,Only The Strong Survive,13,4
6936,TRVOZSN12903D0717D,SOAXGGK12AC4685253,Jerry Butler,Only The Strong Survive,13,4
6937,TRFDUDF128F92DE61E,SOIDITX12AAF3B423D,Rupert Holmes,Escape (The Pina Colada Song),21,1
6938,TRFDLAU128F42661C5,SOOBOCO12A8C1314E7,Alabama,Keepin' Up,8,69
6939,TRFDVKX128F4292ADB,SOSGLYH12A8C13BA14,Toni Braxton,Breathe Again,35,3
6940,TRTFKCA128F428824C,SOEJQJQ12A8C137BFD,Toni Braxton,Breathe Again,35,3
6941,TRVGTSJ128F92DF8E2,SOPZSQG12A8C145726,Toni Braxton,Breathe Again,35,3
6942,TRFDOXW128F428CB5C,SORAEQF12A8C138EB7,Jermaine Jackson,I Think It's Love,15,16
6943,TRFDYBB128F42ADE41,SODASOS12A8C13FC23,Bo Bice,The Real Thing,16,56
6944,TRFDYCM128F42A3A36,SOLDBDO12A8C13F4C5,John Denver,Thank God I'm A Country Boy,19,1
6945,TRFOHHR128F427C0A5,SOKPNDQ12CF5F8918A,Mariah Carey,Through The Rain,9,81
6946,TRZFLFV128F428FF19,SOIIXPY12A8C13F083,Mariah Carey,Through The Rain,9,81
6947,TRNRXEP128E0785EAD,SOJEOBI12A67020189,Mariah Carey,Through The Rain,9,81
6948,TRSBCBV128F428FF16,SOYWELT12A8C13F07C,Mariah Carey,Through The Rain,9,81
6949,TRFOICQ128F93138AA,SORISXY12AB018066F,Belouis Some,Some People,6,67
6950,TRFOASC128F931F53A,SOWFLJQ12A58A7A7D8,Kristinia DeBarge,Goodbye,16,15
6951,TREYQOL128F933083A,SOUIVNJ12AB0183D5C,Kristinia DeBarge,Goodbye,16,15
6952,TRXQRQB128F933083B,SOHHWWI12AB0183D61,Kristinia DeBarge,Goodbye,16,15
6953,TRFONCH12903CAB7B4,SOOJSXF12AB0188F7A,Shades Of Blue,Oh How Happy,12,12
6954,TRFONYR128F1491634,SOFXTUJ12A6D4F9320,The Platters,If I Didn't Care,8,30
6955,TRFOTQW128F92E85A4,SOJHEQM12AB017C527,First Choice,Newsy Neighbors,2,97
6956,TRNAMNI128EF3451F5,SOMWJMS12A67AE04F3,First Choice,Newsy Neighbors,2,97
6957,TRFOUMT128F42842D1,SOQIAPK12A8C1370C5,The Alan Parsons Project,Games People Play,23,16
6958,TRFOUDY128F4268858,SOBPVWA12A8C133353,Major Lance,It Ain't No Use,8,68
6959,TRFOUSU128F92DF9DC,SOEUMEI12A8C1432FF,Shawn Mullins,Lullaby,18,7
6960,TRYZYCY12903CD0B4C,SOEXZDX12AB01819BF,Shawn Mullins,Lullaby,18,7
6961,TRFOVKJ128F92C3021,SOVDOTC12D021977CC,Cypress Hill,Insane In The Brain,20,19
6962,TRFOKHN128F145B450,SOXYFWQ12A6D4F6863,Corey Hart,Sunglasses At Night,23,7
6963,TRFXMPC128F930394B,SODFBEG12AB017EA0D,Jason Michael Carroll,Hurry Home,99,99
6964,TRXCDWW128F933963B,SOMEOFD12A58A78414,Jason Michael Carroll,Hurry Home,99,99
6965,TRFXWHS128F92F84F2,SOEOVBO12A8C1388A1,The Buckinghams,Don't You Care,14,6
6966,TRFXGYO128F1481F5E,SOLXAGJ12AF72A879D,Rush,Tom Sawyer,13,44
6967,TRDCWMK12903CE5175,SOFUXYN12A6701CB9C,Rush,Tom Sawyer,13,44
6968,TRFXBZG128F4265612,SOQJQFA12A8C132A25,Barbra Streisand & Barry Gibb,Guilty,22,3
6969,TREVHAQ128F42723B4,SOJZZHE12A8C135025,Barbra Streisand & Barry Gibb,Guilty,22,3
6970,TRFXZSB128E0792D7D,SOAJPYR12A679AE582,Smokey Robinson,One Heartbeat,19,10
6971,TREDALU128F148BE46,SODOIKA12A6D4F8947,Smokey Robinson,One Heartbeat,19,10
6972,TRJXHMH128F1485E15,SOJPGLH12A6D4F9A16,Smokey Robinson,One Heartbeat,19,10
6973,TRFXAAW128F92E6F4A,SOMQQUD12A8C14230B,The Trammps,Hold Back The Night,10,35
6974,TRVNRST128F42AB19A,SOEXGWB12A8C13ECDA,The Trammps,Hold Back The Night,10,35
6975,TRDAHGP128F92DF662,SOPBHPI12A8C143609,The Trammps,Hold Back The Night,10,35
6976,TRFXUCW128E078EDA0,SOXVSOE12CF5F88F50,Aerosmith,Amazing,21,24
6977,TRSDGWV128F9334664,SOPYLHJ12A6701E993,Aerosmith,Amazing,21,24
6978,TRVUWSK128E078EE37,SOPYLHJ12A6701E993,Aerosmith,Amazing,21,24
6979,TRFXEXE128F92F598F,SOUPJZB12AB01830E3,Jennifer Warnes,Could It Be Love,10,47
6980,TRQBBZU12903CFADC1,SOLYZRA12AC4688905,Jennifer Warnes,Could It Be Love,10,47
6981,TRFXJTH128F425E1EA,SOEXJQK12A8AE486C2,Barry Manilow,Somewhere In The Night,15,9
6982,TRELJQR128F425C172,SOUQWEF12A8AE4660B,Barry Manilow,Somewhere In The Night,15,9
6983,TRFXSFI128F1480142,SOQDKFN12A6D4F7716,Pretenders,Show Me,13,28
6984,TRFXVZY128F92F0357,SOTLSLG12AB017C037,Musical Youth,Pass The Dutchie,18,10
6985,TRIAOAS128F149CB01,SOHQHPV12A6D4FA405,Musical Youth,Pass The Dutchie,18,10
6986,TRLMQBL128F1485DD9,SORJGAJ12A6D4F7A0F,Musical Youth,Pass The Dutchie,18,10
6987,TRJXYQZ128F9334229,SOKTLEB12AB01840EE,Musical Youth,Pass The Dutchie,18,10
6988,TRDMXFB12903D08FEE,SOQAQAX12AC468615E,Musical Youth,Pass The Dutchie,18,10
6989,TRFXDZV128F4259791,SOLTJLJ12A8C136781,Johnny Bristol,Hang On In There Baby,17,8
6990,TRDJTPM128F4259757,SOOCPZK12A6701E307,Johnny Bristol,Hang On In There Baby,17,8
6991,TRFXKAY128F429940C,SOMDSGU12A8C13CA3B,Brad Paisley,He Didn't Have To Be,20,30
6992,TRFXKUS128F92C95B1,SOSWMJM12A8C144040,Heart,Crazy On You,19,35
6993,TRTVDWN128F42678A4,SOZTCOW12A8C134269,Heart,Crazy On You,19,35
6994,TRESFYE128F932D224,SOMNNPG12AB018A15E,Heart,Crazy On You,19,35
6995,TRFXYFR128F933ACDC,SOGDATI12A8C13B8BA,Sarah McLachlan,Possession,19,73
